brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
吉利几何,帝豪EV,https://p3-dcd.byteimg.com/img/motor-mis-img/0fd8b1fa3b9415afad38741c159dd3e5~tplv-resize:640:0.png,213,14.38,15.38,吉利几何,466,紧凑型车,纯电动,2022.08,3.62,3.88,3.80,3.28,3.51,3.59,3.59,3.65,"['动力十足（8）', '整体空间出色（6）', '操控出色（4）', '续航表现优秀（3）', '内饰质感不错（2）', '乘坐感受还可以（2）', '后备厢空间大（1）', '静谧性强（1）', '悬架舒适性强（1）', '保养费用低（1）', '尾部好看（1）', '外观大气（1）', '续航满足通勤（3）', '空间中规中矩（1）', '静谧性一般（1）', '后排空间小（2）', '胎噪大（2）', '音响品质较差（2）', '配置低（2）', '空间局促（1）', '乘坐感受比较差（1）', '续航表现较差（1）', '车机设计传统（1）', '底盘调校偏软（1）']"
魏牌,摩卡DHT-PHEV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/cd89d1fdd41e40d49d633e182ad7e81c~tplv-resize:640:0.png,207,22.18,22.18,长城汽车,468,中型SUV,插电式混合动力,2023.06,3.95,4.01,3.98,4.00,4.00,3.81,3.80,4.07,"['动力十足（50）', '整体空间出色（45）', '驾驶体验良好（39）', '静谧性强（37）', '内饰质感不错（25）', '乘坐感受还可以（24）', '配置丰富（20）', '底盘调校好（20）', '续航表现优秀（17）', '配置实用（17）', '动力输出平顺（16）', '动力响应灵敏（15）', '配置鸡肋（17）', '后备厢空间小（11）', '有异响（6）', '续航表现较差（3）', '配置低（3）', '油耗高（2）', '售后态度差（2）', '刹车表现较差（2）', '底盘调校偏软（2）', '第三排狭小（1）', '前排乘坐不舒适（1）', '胎噪大（1）']"
起亚,起亚K5,https://p3-dcd.byteimg.com/img/motor-mis-img/b9d80160c481012488835c2bfca2444c~tplv-resize:640:0.png,202,13.28,17.68,起亚,469,中型车,汽油,2021.08,3.87,4.33,3.80,3.82,4.13,3.65,3.64,3.70,"['动力十足（127）', '整体空间出色（93）', '配置丰富（51）', '外观耐看（37）', '油耗低（31）', '动力响应灵敏（27）', '外观时尚（26）', '车机科技感强（26）', '后排空间大（25）', '外观拉风（25）', '操控出色（25）', '动力中规中矩（29）', '有异响（33）', '油耗高（20）', '动力响应不灵敏（15）', '动力响应迟滞（12）', '胎噪大（11）', '内饰材质较差（8）', '悬挂表现不理想（8）', '动力不足（8）', '乘坐感受比较差（7）', '新车异味较大（7）', '漆面薄（7）', '储物空间较少（6）']"
合创汽车,合创Z03,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/966f8986005d4b1e9b62bd3bc3231f39~tplv-resize:640:0.png,202,13.28,17.88,合创汽车,470,紧凑型SUV,纯电动,2022.04,3.59,3.74,3.61,3.43,3.98,3.43,3.40,3.50,"['整体空间出色（24）', '后排空间大（9）', '续航表现优秀（9）', '乘坐感受还可以（7）', '内饰好看（5）', '配置丰富（5）', '动力十足（5）', '动力输出平顺（5）', '储物空间合理（4）', '车机科技感强（4）', '配置实用（4）', '驾驶体验良好（4）', '隔音差（5）', '续航表现较差（5）', '有异响（4）', '漆面薄（3）', '内饰用料普通（2）', '后备厢空间小（2）', '空间局促（2）', '售后态度差（2）', '配置低（2）', '储物空间较少（1）', '离地间隙较差（1）', '风噪大（1）']"
现代,胜达,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/93ce5f6174c449f099444ed9b1536bc1~tplv-resize:640:0.png,202,16.78,23.48,北京现代,471,中型SUV,汽油,2022.09,3.87,3.89,3.77,3.79,4.09,3.78,3.81,3.95,"['整体空间出色（79）', '动力十足（50）', '配置丰富（32）', '后排空间大（15）', '乘坐感受还可以（12）', '外观时尚（11）', '动力输出平顺（11）', '驾驶体验良好（11）', '内饰质感不错（10）', '操控出色（10）', '后备厢空间大（9）', '动力中规中矩（11）', '油耗高（16）', '新车异味较大（10）', '城市油耗高（7）', '动力响应不灵敏（7）', '底盘表现不理想（7）', '悬挂表现不理想（6）', '隔音差（5）', '胎噪大（5）', '变速箱换挡顿挫（5）', '有异响（5）', '内饰材质较差（4）', '发动机噪声偏大（4）']"
大众,探岳GTE,https://p3-dcd.byteimg.com/img/motor-mis-img/aac0f155b2015c4933cda7ea9afec655~tplv-resize:640:0.png,192,18.79,18.79,一汽-大众,472,中型SUV,插电式混合动力,2023.09,3.83,4.12,3.68,3.78,4.12,3.68,3.73,3.68,"['整体空间出色（21）', '动力十足（20）', '油耗低（11）', '配置丰富（8）', '操控出色（8）', '动力输出平顺（4）', '驾驶体验良好（4）', '底盘调校好（4）', '乘坐感受还可以（3）', '故障率低（3）', '动力响应灵敏（3）', '动力中规中矩（3）', '后备厢空间小（7）', '续航表现较差（7）', '充电时间较长（3）', '后排地台隆起（3）', '储物空间较少（2）', '有异响（2）', '配置鸡肋（2）', '整体配置一般（2）', '动力不足（2）', '内饰材质较差（1）', '空间局促（1）', '隔音差（1）']"
雪佛兰,雪佛兰畅巡,https://p3-dcd.byteimg.com/img/motor-mis-img/017ffe70e741c3fe352de81cc84795ce~tplv-resize:640:0.png,189,14.49,15.99,上汽通用雪佛兰,473,紧凑型车,纯电动,2023.06,3.69,3.96,3.37,3.47,3.74,3.79,3.71,3.77,"['整体空间出色（18）', '动力十足（15）', '外观时尚（11）', '后备厢空间大（8）', '外观拉风（7）', '配置丰富（7）', '驾驶体验良好（7）', '内饰质感不错（6）', '续航表现优秀（5）', '外观耐看（5）', '车机操作流畅（5）', '车机科技感强（5）', '新车异味较大（3）', '配置鸡肋（3）', '内饰材质较差（2）', '后排空间小（2）', '悬挂表现不理想（2）', '配置低（2）', '内饰用料普通（1）', '内饰设计一般（1）', '后排地台隆起（1）', '离地间隙较差（1）', '隔音差（1）', '悬架跳动明显（1）']"
英菲尼迪,英菲尼迪QX60,https://p3-dcd.byteimg.com/img/motor-mis-img/7a627875ede9d3e13c79a4c4218a2d4a~tplv-resize:640:0.png,182,32.88,51.98,东风英菲尼迪,475,中大型SUV,汽油,2023.11,3.99,4.19,4.07,3.98,4.07,4.03,3.79,3.78,"['乘坐感受还可以（17）', '整体空间出色（14）', '动力输出平顺（14）', '内饰好看（13）', '静谧性强（12）', '动力十足（11）', '内饰质感不错（10）', '油耗低（8）', '第三排够用（7）', '驾驶体验良好（6）', '后排空间大（4）', '外观大气（4）', '配置丰富（4）', '配置实用（4）', '底盘调校好（4）', '动力响应不灵敏（4）', '底盘调校偏软（3）', '新车异味较大（2）', '第三排狭小（1）', '后排空间小（1）', '乘坐感受比较差（1）', '油耗高（1）', '发动机噪音明显（1）', '动力不足（1）']"
合创汽车,合创A06,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6ed97fb37fb446c2bfc1ed3f142f8015~tplv-resize:640:0.png,173,13.98,26.98,合创汽车,482,中型车,纯电动,2023.11,3.78,4.09,3.61,3.69,3.60,3.81,3.81,3.86,"['配置丰富（3）', '整体空间出色（2）', '内饰好看（2）', '外观时尚（2）', '内饰质感不错（1）', '后备厢空间大（1）', '后排空间大（1）', '乘坐感受还可以（1）', '续航表现优秀（1）', '外观拉风（1）', '车机操作流畅（1）', '天窗够大（1）', '辅助驾驶功能多（1）', '配置实用（1）', '动力十足（1）', '动力响应灵敏（1）', '底盘调校好（1）', '外观中规中矩（1）', '胎噪大（1）']"
斯柯达,柯迪亚克,https://p9-dcd.byteimg.com/img/motor-mis-img/bdbd1bffe440a691fb9e8c37ab20e8f6~tplv-resize:640:0.png,163,19.19,24.39,上汽大众斯柯达,485,中型SUV,汽油,2023.1,3.82,3.98,3.54,3.67,4.08,3.87,3.72,3.90,"['动力十足（42）', '整体空间出色（41）', '配置丰富（13）', '悬架支撑性强（12）', '底盘调校好（12）', '油耗低（10）', '外观大气（10）', '后备厢空间大（9）', '后排空间大（8）', '动力响应灵敏（8）', '内饰质感不错（6）', '乘坐感受还可以（6）', '内饰材质较差（9）', '变速箱换挡顿挫（7）', '隔音差（6）', '内饰设计一般（3）', '第三排狭小（3）', '油耗高（3）', '操控感较差（3）', '后排地台隆起（2）', '空间局促（2）', '发动机噪声偏大（2）', '风噪大（2）', '悬架跳动明显（2）']"
起亚,嘉华,https://p9-dcd.byteimg.com/img/motor-mis-img/c6ac1024c4633112f738ffc8fc41b52c~tplv-resize:640:0.png,156,24.99,30.09,起亚,486,中大型MPV,汽油,2021.09,4.02,4.05,4.00,4.12,4.30,4.08,3.71,3.87,"['整体空间出色（42）', '配置丰富（28）', '乘坐感受还可以（23）', '动力十足（18）', '后备厢空间大（14）', '内饰质感不错（13）', '驾驶体验良好（9）', '静谧性强（7）', '离地间隙表现好（6）', '油耗低（6）', '外观时尚（5）', '辅助驾驶功能多（5）', '后排地台隆起（5）', '油耗高（4）', '有异响（4）', '配置鸡肋（3）', '后排空间小（2）', '发动机噪音明显（2）', '动力响应不灵敏（2）', '内饰材质较差（1）', '第三排狭小（1）', '隔音差（1）', '风噪大（1）', '城市油耗高（1）']"
星途,星途追风 PHEV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/7c188cd103654b8ca7cdecc8bc54c25f~tplv-resize:640:0.png,156,13.28,14.28,星途,487,紧凑型SUV,插电式混合动力,2023.04,3.80,3.95,3.97,3.45,3.70,3.77,3.86,3.94,"['动力十足（26）', '底盘调校好（10）', '静谧性强（7）', '操控出色（7）', '油耗低（5）', '动力输出平顺（4）', '驾驶体验良好（4）', '整体空间出色（3）', '续航表现优秀（2）', '售后态度好（2）', '外观拉风（2）', '内饰一般（2）', '车机卡顿严重（6）', '配置低（5）', '后备厢空间小（4）', '续航表现较差（4）', '刹车表现较差（4）', '油耗高（3）', '空间局促（2）', '风噪大（2）', '悬挂表现不理想（2）', '变速箱换挡顿挫（2）', '有异响（2）', '车机功能简单（2）']"
上汽大通MAXUS,大通G90,https://p9-dcd.byteimg.com/img/motor-mis-img/a1ee687418329152e9c1b720e140a392~tplv-resize:640:0.png,155,18.99,31.99,上汽大通,488,中大型MPV,汽油,2023.11,3.94,4.11,3.94,4.10,4.17,3.91,3.63,3.76,"['整体空间出色（10）', '配置丰富（5）', '乘坐感受还可以（4）', '内饰质感不错（3）', '油耗低（3）', '动力十足（3）', '车机科技感强（2）', '动力响应灵敏（2）', '储物空间合理（1）', '后排空间大（1）', '内饰好看（1）', '外观大气（1）', '车机操作流畅（1）', '音响品质好（1）', '人机工程不错（1）', '辅助驾驶功能多（1）', '配置实用（1）', '驾驶体验良好（1）', '底盘调校偏舒适（1）', '底盘调校好（1）', '后备厢空间小（1）', '乘坐感受比较差（1）', '人机工程较差（1）']"
领克,领克09,https://p9-dcd.byteimg.com/img/motor-mis-img/1a06bf130547fd74fa56c6a455d8dd7d~tplv-resize:640:0.png,145,23.79,29.29,领克,489,中大型SUV,48V轻混系统,2021.1,4.07,4.07,4.20,4.26,3.54,4.14,4.15,4.17,"['动力十足（86）', '配置丰富（76）', '操控出色（55）', '内饰质感不错（53）', '驾驶体验良好（50）', '底盘调校好（43）', '静谧性强（40）', '整体空间出色（32）', '动力输出平顺（28）', '内饰好看（26）', '动力响应灵敏（26）', '乘坐感受还可以（23）', '第三排狭小（23）', '空间局促（13）', '油耗高（12）', '车机操作复杂（9）', '配置鸡肋（9）', '乘坐感受比较差（6）', '胎噪大（5）', '有异响（4）', '发动机噪声偏大（3）', '风噪大（3）', '车机卡顿严重（3）', '车机功能简单（3）']"
别克,昂扬,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/83dfea1c6d9a4ca6a1d324a8c13ae3e6~tplv-resize:640:0.png,143,13.29,15.89,上汽通用别克,490,紧凑型SUV,汽油,2022.09,3.78,4.19,3.55,3.51,3.78,3.77,3.88,3.80,"['动力十足（7）', '外观时尚（4）', '车机科技感强（3）', '动力响应灵敏（3）', '驾驶体验良好（3）', '后备厢空间大（2）', '后排地台平整（2）', '后排空间大（2）', '整体空间出色（2）', '转向手感出色（2）', '内饰质感不错（1）', '储物空间合理（1）', '油耗低（1）', '内饰好看（1）', '尾部好看（1）', '外观拉风（1）', '车机操作流畅（1）', '车机功能丰富（1）', '音响品质好（1）', '发动机噪声偏大（1）', '城市油耗高（1）', '有异响（1）', '配置鸡肋（1）', '底盘表现不理想（1）']"
路虎,发现运动版PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/be4baa8456f641808b9ef8933a9d8333~tplv-resize:640:0.png,127,28.28,28.28,奇瑞捷豹路虎,491,中型SUV,插电式混合动力,2023.07,3.96,4.16,4.00,4.05,3.77,3.76,3.95,4.01,"['动力十足（7）', '配置丰富（4）', '后备厢空间大（3）', '整体空间出色（3）', '油耗低（3）', '内饰质感不错（2）', '后排空间大（2）', '充电时间较短（1）', '后排舒服（1）', '悬架舒适性强（1）', '乘坐感受还可以（1）', '装载能力强（1）', '越野性能强悍（1）', '灯组造型独特（1）', '外观时尚（1）', '续航表现较差（5）', '后排空间小（2）', '发动机噪声偏大（1）', '油耗高（1）', '新车异味较大（1）', '人机工程较差（1）', '配置鸡肋（1）', '配置低（1）', '刹车表现较差（1）']"
沃尔沃,沃尔沃XC40 RECHARGE,https://p3-dcd.byteimg.com/img/motor-mis-img/31d2b6da640b935204b7bfc42e4206a2~tplv-resize:640:0.png,127,27.99,32.2,沃尔沃亚太,492,紧凑型SUV,纯电动,2023.1,3.81,4.23,3.77,3.84,3.39,3.76,3.80,3.87,"['动力十足（25）', '配置实用（8）', '配置丰富（7）', '内饰质感不错（6）', '后备厢空间大（6）', '内饰好看（6）', '动力输出平顺（6）', '底盘调校好（6）', '驾驶体验良好（5）', '储物空间合理（4）', '静谧性强（4）', '续航满足通勤（4）', '后排空间小（4）', '续航表现较差（3）', '新车异味较大（3）', '车机功能简单（3）', '动力响应不灵敏（3）', '后排不舒服（1）', '空间局促（1）', '乘坐感受比较差（1）', '车机设计传统（1）', '配置鸡肋（1）', '动力不足（1）', '刹车表现较差（1）']"
