brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
本田,型格,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/bc48ceffe1394c528b45bb3a5042f890~tplv-resize:640:0.png,15361,9.99,15.69,广汽本田,34,紧凑型车,汽油,2023.02,3.83,4.32,3.42,3.58,3.60,3.92,3.98,3.97,"['动力十足（208）', '驾驶体验良好（76）', '操控出色（71）', '动力响应灵敏（61）', '整体空间出色（55）', '配置丰富（54）', '动力输出平顺（51）', '油耗低（36）', '配置实用（31）', '底盘调校好（29）', '内饰好看（24）', '后排空间大（19）', '漆面薄（49）', '隔音差（44）', '胎噪大（32）', '内饰材质较差（22）', '风噪大（21）', '有异响（19）', '配置低（18）', '离地间隙较差（15）', '配置鸡肋（13）', '油耗高（10）', '后排空间小（9）', '发动机噪音明显（9）']"
埃安,AION S,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/f767ea64a42944a9ad5aa01b05b45965~tplv-resize:640:0.png,15216,13.98,20.29,广汽埃安新能源,35,紧凑型车,纯电动,2023.1,3.67,4.16,3.71,3.23,4.04,3.52,3.51,3.53,"['整体空间出色（56）', '动力十足（52）', '乘坐感受还可以（22）', '续航表现优秀（22）', '内饰质感不错（20）', '配置丰富（20）', '驾驶体验良好（20）', '外观时尚（19）', '静谧性强（14）', '内饰好看（12）', '操控出色（12）', '后排空间大（11）', '续航表现较差（21）', '有异响（14）', '悬挂表现不理想（9）', '隔音差（8）', '胎噪大（7）', '配置低（7）', '充电时间较长（6）', '风噪大（6）', '新车异味较大（6）', '配置鸡肋（5）', '车机卡顿严重（4）', '故障率高（4）']"
理想汽车,理想L8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/df46af6b3ad1439f83d4448cfb729918~tplv-resize:640:0.png,15013,33.98,39.98,理想汽车,36,中大型SUV,增程式,2023.02,4.06,4.07,3.99,4.31,4.11,4.08,3.82,4.06,"['整体空间出色（57）', '配置丰富（42）', '动力十足（40）', '驾驶体验良好（36）', '乘坐感受还可以（32）', '配置实用（28）', '静谧性强（23）', '内饰好看（17）', '续航表现优秀（14）', '内饰质感不错（13）', '车机操作流畅（11）', '动力响应灵敏（11）', '后备厢空间小（15）', '刹车表现较差（10）', '续航表现较差（8）', '配置鸡肋（8）', '第三排狭小（7）', '有异响（5）', '底盘调校偏软（4）', '后排空间小（3）', '风噪大（3）', '油耗高（3）', '动力不足（3）', '空间局促（2）']"
理想汽车,理想L9,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/4f056cfb109c43308e929851d8764605~tplv-resize:640:0.png,14913,42.98,45.98,理想汽车,37,大型SUV,增程式,2023.08,4.10,3.99,4.12,4.37,4.32,4.08,3.83,3.96,"['整体空间出色（74）', '配置丰富（49）', '乘坐感受还可以（42）', '动力十足（37）', '静谧性强（30）', '配置实用（30）', '内饰质感不错（27）', '驾驶体验良好（27）', '储物空间合理（17）', '动力输出平顺（17）', '动力响应灵敏（17）', '外观大气（15）', '配置鸡肋（9）', '后备厢空间小（7）', '隔音差（6）', '有异响（6）', '底盘表现不理想（5）', '胎噪大（4）', '续航表现较差（4）', '刹车表现较差（4）', '人机工程较差（3）', '油耗高（2）', '新车异味较大（2）', '发动机噪音明显（2）']"
红旗,红旗H5,https://p3-dcd.byteimg.com/img/motor-mis-img/4e5a38bacf99a7c63567e63f3bde1216~tplv-resize:640:0.png,14674,13.98,22.58,一汽红旗,38,中型车,汽油,2023.08,3.81,4.46,3.89,3.56,4.29,3.53,3.47,3.51,"['整体空间出色（116）', '动力十足（91）', '外观大气（38）', '驾驶体验良好（34）', '配置丰富（32）', '内饰好看（27）', '乘坐感受还可以（25）', '后排空间大（18）', '油耗低（15）', '动力输出平顺（14）', '动力响应灵敏（14）', '静谧性强（11）', '胎噪大（38）', '有异响（30）', '油耗高（26）', '配置鸡肋（17）', '隔音差（11）', '车机卡顿严重（11）', '发动机噪音明显（9）', '动力响应迟滞（9）', '动力响应不灵敏（9）', '风噪大（8）', '变速箱换挡顿挫（8）', '城市油耗高（6）']"
奥迪,奥迪A4L,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/db765ed4695e4d1e808f3344a2637ff8~tplv-resize:640:0.png,14432,23.88,30.78,一汽-大众奥迪,39,中型车,汽油,2023.1,4.03,4.54,3.48,3.57,3.94,4.23,4.24,4.25,"['动力十足（597）', '整体空间出色（279）', '驾驶体验良好（203）', '操控出色（201）', '动力响应灵敏（168）', '油耗低（137）', '外观时尚（120）', '底盘调校好（119）', '后排空间大（105）', '动力输出平顺（89）', '静谧性强（76）', '配置丰富（73）', '有异响（108）', '乘坐感受比较差（103）', '新车异味较大（103）', '配置低（88）', '后排地台隆起（71）', '油耗高（59）', '胎噪大（56）', '变速箱换挡顿挫（51）', '储物空间较少（50）', '内饰材质较差（36）', '隔音差（34）', '后排不舒服（31）']"
大众,探岳,https://p9-dcd.byteimg.com/img/motor-mis-img/fa07dcebd6da68142bf78b8afc536956~tplv-resize:640:0.png,14421,15.79,21.29,一汽-大众,40,中型SUV,汽油,2023.1,3.84,4.22,3.59,3.68,3.99,3.81,3.80,3.81,"['整体空间出色（284）', '动力十足（270）', '后排空间大（81）', '配置丰富（72）', '油耗低（63）', '外观大气（63）', '动力响应灵敏（63）', '操控出色（52）', '底盘调校好（48）', '外观时尚（45）', '乘坐感受还可以（34）', '动力中规中矩（43）', '油耗高（44）', '变速箱换挡顿挫（41）', '后备厢空间小（38）', '有异响（37）', '后排地台隆起（36）', '隔音差（30）', '内饰材质较差（27）', '新车异味较大（24）', '胎噪大（22）', '动力不足（19）', '乘坐感受比较差（18）', '配置鸡肋（17）']"
比亚迪,宋PLUS EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/fa73e1ea76ca4aa9aa291fd9d73dbf98~tplv-resize:640:0.png,13845,16.48,20.48,比亚迪,41,紧凑型SUV,纯电动,2023.06,3.82,4.13,3.85,3.71,3.96,3.70,3.65,3.72,"['整体空间出色（105）', '续航表现优秀（51）', '动力十足（33）', '驾驶体验良好（32）', '乘坐感受还可以（26）', '后排空间大（18）', '配置丰富（18）', '静谧性强（17）', '内饰好看（14）', '动力输出平顺（12）', '配置实用（11）', '外观时尚（10）', '后备厢空间小（41）', '胎噪大（16）', '新车异味较大（11）', '刹车表现较差（10）', '有异响（8）', '动力不足（7）', '底盘表现不理想（7）', '配置鸡肋（6）', '隔音差（5）', '充电时间较长（4）', '悬挂表现不理想（4）', '续航表现较差（4）']"
吉利汽车,星瑞,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/4fc66389c5644e648c5093b476ccd036~tplv-resize:640:0.png,13796,10.67,13.57,吉利汽车,42,紧凑型车,汽油,2023.06,3.87,4.20,3.86,3.80,3.93,3.76,3.75,3.78,"['动力十足（1302）', '整体空间出色（775）', '配置丰富（426）', '动力响应灵敏（384）', '驾驶体验良好（246）', '后排空间大（222）', '内饰好看（213）', '内饰质感不错（196）', '油耗低（186）', '乘坐感受还可以（176）', '配置实用（173）', '外观大气（162）', '胎噪大（302）', '油耗高（258）', '有异响（156）', '车机卡顿严重（127）', '乘坐感受比较差（81）', '配置鸡肋（78）', '隔音差（70）', '城市油耗高（68）', '动力响应不灵敏（48）', '变速箱换挡顿挫（46）', '底盘表现不理想（35）', '风噪大（34）']"
丰田,卡罗拉,https://p3-dcd.byteimg.com/img/motor-mis-img/b2fb8f96191b30a2992fc05fb5af0a4c~tplv-resize:640:0.png,13779,8.58,12.48,一汽丰田,43,紧凑型车,汽油,2023.05,3.56,3.86,3.12,3.55,3.35,3.69,3.69,3.69,"['油耗低（166）', '动力十足（90）', '整体空间出色（68）', '配置丰富（61）', '动力输出平顺（53）', '乘坐感受还可以（49）', '动力响应灵敏（47）', '驾驶体验良好（44）', '操控出色（42）', '外观时尚（39）', '动力中规中矩（97）', '空间中规中矩（49）', '隔音差（78）', '动力不足（60）', '内饰材质较差（53）', '后排空间小（50）', '空间局促（40）', '有异响（38）', '动力响应不灵敏（37）', '配置低（32）', '漆面薄（30）', '油耗高（28）', '胎噪大（25）', '变速箱换挡顿挫（20）']"
大众,途岳,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/7af39d3a968446848f32b453d0211164~tplv-resize:640:0.png,13640,12.36,18.16,上汽大众,44,紧凑型SUV,汽油,2023.03,3.75,4.20,3.61,3.44,3.65,3.71,3.81,3.87,"['整体空间出色（180）', '动力十足（165）', '油耗低（78）', '外观大气（55）', '配置丰富（43）', '操控出色（43）', '动力响应灵敏（42）', '后排空间大（38）', '后备厢空间大（35）', '驾驶体验良好（30）', '乘坐感受还可以（28）', '动力中规中矩（44）', '后排地台隆起（39）', '内饰材质较差（33）', '隔音差（28）', '新车异味较大（24）', '胎噪大（21）', '油耗高（21）', '后备厢空间小（17）', '风噪大（17）', '变速箱换挡顿挫（17）', '有异响（17）', '配置低（17）', '动力响应不灵敏（17）']"
日产,天籁,https://p3-dcd.byteimg.com/img/motor-mis-img/8e074b2ea146302687d68d1e51adfb3c~tplv-resize:640:0.png,13269,13.98,19.98,东风日产,45,中型车,汽油,2022.09,3.83,4.21,3.81,3.63,4.03,3.76,3.65,3.71,"['乘坐感受还可以（499）', '整体空间出色（455）', '动力十足（348）', '油耗低（263）', '静谧性强（187）', '动力输出平顺（140）', '驾驶体验良好（114）', '后排空间大（108）', '配置丰富（107）', '后备厢空间大（101）', '外观时尚（92）', '动力中规中矩（146）', '漆面薄（163）', '动力不足（123）', '有异响（112）', '动力响应不灵敏（109）', '油耗高（45）', '后排空间小（42）', '配置鸡肋（33）', '底盘调校偏软（32）', '内饰材质较差（31）', '新车异味较大（31）', '隔音差（28）', '胎噪大（27）']"
丰田,威兰达,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/39f96820a5e244b8a11ce5fae05c2006~tplv-resize:640:0.png,13228,13.78,22.88,广汽丰田,46,紧凑型SUV,汽油,2023.03,3.79,4.30,3.28,3.37,4.33,3.77,3.76,3.73,"['整体空间出色（198）', '油耗低（104）', '动力十足（102）', '后备厢空间大（84）', '动力输出平顺（64）', '乘坐感受还可以（46）', '配置丰富（39）', '操控出色（34）', '配置实用（31）', '驾驶体验良好（30）', '动力响应灵敏（29）', '动力中规中矩（38）', '隔音差（65）', '动力不足（39）', '动力响应不灵敏（38）', '内饰材质较差（37）', '有异响（35）', '配置低（26）', '风噪大（23）', '漆面薄（21）', '胎噪大（20）', '新车异味较大（19）', '配置鸡肋（16）', '整体配置一般（12）']"
大众,大众ID.3,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c55ec29bd2f545239f812024e3ceb691~tplv-resize:640:0.png,13201,12.49,14.29,上汽大众,47,紧凑型车,纯电动,2024.01,3.84,4.17,3.44,3.31,3.67,4.12,4.06,4.08,"['驾驶体验良好（112）', '底盘调校好（107）', '整体空间出色（85）', '操控出色（83）', '动力十足（67）', '配置实用（32）', '续航表现优秀（30）', '配置丰富（23）', '动力响应灵敏（20）', '内饰好看（19）', '静谧性强（18）', '动力输出平顺（17）', '内饰材质较差（35）', '续航表现较差（23）', '配置鸡肋（20）', '有异响（9）', '后备厢空间小（7）', '乘坐感受比较差（7）', '车机功能简单（6）', '刹车表现较差（6）', '内饰用料普通（5）', '新车异味较大（5）', '车机卡顿严重（5）', '人机工程较差（5）']"
比亚迪,秦PLUS EV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/a0cc62d5e0e7440dbd10b61b898f34d8~tplv-resize:640:0.png,13186,11.98,17.88,比亚迪,48,紧凑型车,纯电动,2023.04,3.61,4.08,3.51,3.48,3.55,3.55,3.56,3.50,"['续航表现优秀（22）', '驾驶体验良好（20）', '整体空间出色（19）', '动力十足（16）', '乘坐感受还可以（15）', '充电时间较短（13）', '车机操作流畅（10）', '配置丰富（10）', '配置实用（9）', '动力响应灵敏（9）', '后备厢空间大（6）', '动力中规中矩（9）', '胎噪大（9）', '配置低（9）', '乘坐感受比较差（8）', '新车异味较大（8）', '空间局促（7）', '有异响（7）', '动力响应不灵敏（7）', '配置鸡肋（6）', '动力不足（6）', '刹车表现较差（6）', '续航表现较差（5）', '底盘表现不理想（4）']"
奇瑞,艾瑞泽8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d8d9de3901d34378b2fd87287e07b7fa~tplv-resize:640:0.png,13121,9.89,13.79,奇瑞汽车,49,紧凑型车,汽油,2023.07,3.75,3.94,3.80,3.77,4.03,3.58,3.57,3.59,"['动力十足（253）', '整体空间出色（189）', '驾驶体验良好（53）', '配置丰富（50）', '乘坐感受还可以（47）', '内饰好看（41）', '动力响应灵敏（38）', '后排空间大（29）', '后备厢空间大（28）', '配置实用（28）', '油耗低（27）', '底盘调校好（25）', '风噪大（45）', '配置鸡肋（36）', '胎噪大（28）', '油耗高（25）', '有异响（23）', '隔音差（17）', '动力响应不灵敏（17）', '车机卡顿严重（10）', '新车异味较大（9）', '动力响应迟滞（9）', '底盘调校偏软（8）', '城市油耗高（7）']"
