年份,排名,品牌LOGO,厂商,销量,占销量份额
2015,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1526036,6.83%
2015,2,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,1294735,5.79%
2015,3,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1140188,5.1%
2015,4,https://i.img16888.com/dealer/flogo/58002.gif,北京现代,1062838,4.75%
2015,5,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,1035199,4.63%
2015,6,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,880203,3.94%
2015,7,https://i.img16888.com/dealer/flogo/57535.gif,长安福特,860405,3.85%
2015,8,https://i.img16888.com/dealer/flogo/127629.gif,长城汽车,753230,3.37%
2015,9,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,725661,3.25%
2015,10,https://i.img16888.com/dealer/flogo/57342.gif,进口标致,704818,3.15%
2015,11,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,662475,2.96%
2015,12,https://i.img16888.com/dealer/flogo/58027.gif,上汽通用雪佛兰,636626,2.85%
2015,13,https://i.img16888.com/dealer/flogo/57839.gif,悦达起亚,610468,2.73%
2015,14,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,607090,2.72%
2015,15,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,576554,2.58%
2015,16,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,522473,2.34%
2015,17,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,509997,2.28%
2015,18,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,502872,2.25%
2015,19,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,440438,1.97%
2015,20,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,406468,1.82%
2015,21,https://i.img16888.com/dealer/flogo/57339.gif,东风标致,406412,1.82%
2015,22,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,403088,1.8%
2015,23,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,368391,1.65%
2015,24,https://i.img16888.com/dealer/flogo/57621.gif,江淮汽车,346175,1.55%
2015,25,https://i.img16888.com/dealer/flogo/126293.gif,长安汽车,308219,1.38%
2015,26,https://i.img16888.com/dealer/flogo/58045.gif,东风雪铁龙,298080,1.33%
2015,27,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,287073,1.28%
2015,28,https://i.img16888.com/dealer/flogo/57955.gif,上汽大众斯柯达,279597,1.25%
2015,29,https://i.img16888.com/dealer/flogo/57468.gif,东风风行,250678,1.12%
2015,30,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,250188,1.12%
2015,31,https://i.img16888.com/dealer/flogo/126547.gif,北汽幻速,223327,1%
2015,32,https://i.img16888.com/dealer/flogo/58086.gif,众泰汽车,214530,0.96%
2015,33,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,193891,0.87%
2015,34,https://i.img16888.com/dealer/flogo/57564.gif,广汽乘用车,187592,0.84%
2015,35,https://i.img16888.com/dealer/flogo/127365.gif,东风小康,185645,0.83%
2015,36,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,163188,0.73%
2015,37,https://i.img16888.com/dealer/flogo/57773.gif,长安马自达,153122,0.68%
2015,38,https://i.img16888.com/dealer/flogo/57302.gif,一汽奔腾,147897,0.66%
2015,39,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,128340,0.57%
2015,40,https://i.img16888.com/dealer/flogo/126074.gif,东风日产,120476,0.54%
2015,41,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,120175,0.54%
2015,42,https://i.img16888.com/dealer/flogo/126170.gif,北京汽车,118961,0.53%
2015,43,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,111341,0.5%
2015,44,https://i.img16888.com/dealer/flogo/57475.gif,东风乘用车,99919,0.45%
2015,45,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,94328,0.42%
2015,46,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,86162,0.39%
2015,47,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,86162,0.39%
2015,48,https://i.img16888.com/dealer/flogo/57777.gif,一汽马自达,81126,0.36%
2015,49,https://i.img16888.com/dealer/flogo/57595.gif,华泰汽车,71172,0.32%
2015,50,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,70105,0.31%
2015,51,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,68930,0.31%
2015,52,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,68789,0.31%
2015,53,https://i.img16888.com/dealer/flogo/57965.gif,天津一汽,64849,0.29%
2015,54,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,62912,0.28%
2015,55,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,60405,0.27%
2015,56,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,57562,0.26%
2015,57,https://i.img16888.com/dealer/flogo/126149.gif,广汽三菱,56317,0.25%
2015,58,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,54178,0.24%
2015,59,https://i.img16888.com/dealer/flogo/57652.gif,上汽通用凯迪拉克,53086,0.24%
2015,60,https://i.img16888.com/dealer/flogo/127010.gif,绵阳金杯,43674,0.2%
2015,61,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,36864,0.16%
2015,62,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,31582,0.14%
2015,63,https://i.img16888.com/dealer/flogo/126108.gif,广汽菲克菲亚特,31481,0.14%
2015,64,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,25467,0.11%
2015,65,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,24451,0.11%
2015,66,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,23448,0.1%
2015,67,https://i.img16888.com/dealer/flogo/127753.gif,江铃集团新能源,19877,0.09%
2015,68,https://i.img16888.com/dealer/flogo/124947.gif,江铃轻卡,19651,0.09%
2015,69,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,16321,0.07%
2015,70,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,16103,0.07%
2015,71,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,15876,0.07%
2015,72,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,15779,0.07%
2015,73,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,14247,0.06%
2015,74,https://i.img16888.com/dealer/flogo/127042.gif,知豆电动车,12549,0.06%
2015,75,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,12014,0.05%
2015,76,https://i.img16888.com/dealer/flogo/127499.gif,郑州日产,11516,0.05%
2015,77,https://i.img16888.com/dealer/flogo/126529.gif,福汽新龙马,11205,0.05%
2015,78,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,10183,0.05%
2015,79,https://i.img16888.com/dealer/flogo/126760.gif,华晨华颂,10007,0.04%
2015,80,https://i.img16888.com/dealer/flogo/57874.gif,郑州日产,9676,0.04%
2015,81,https://i.img16888.com/dealer/flogo/57721.gif,莲花汽车,9017,0.04%
2015,82,https://i.img16888.com/dealer/flogo/127154.gif,广汽菲克Jeep,8007,0.04%
2015,83,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,7019,0.03%
2015,84,https://i.img16888.com/dealer/flogo/57602.gif,广汽吉奥,6896,0.03%
2015,85,https://i.img16888.com/dealer/flogo/57971.gif,奇瑞威麟,6405,0.03%
2015,86,https://i.img16888.com/dealer/flogo/57910.gif,东南三菱,6080,0.03%
2015,87,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,5081,0.02%
2015,88,https://i.img16888.com/dealer/flogo/57585.gif,一汽红旗,5037,0.02%
2015,89,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,5005,0.02%
2015,90,https://i.img16888.com/dealer/flogo/57599.gif,曙光汽车,4767,0.02%
2015,91,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,3702,0.02%
2015,92,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,3514,0.02%
2015,93,https://i.img16888.com/dealer/flogo/126363.gif,腾势汽车,3050,0.01%
2015,94,https://i.img16888.com/dealer/flogo/57488.gif,浙江永源,2714,0.01%
2015,95,https://i.img16888.com/dealer/flogo/57397.gif,猎豹汽车,2525,0.01%
2015,96,https://i.img16888.com/dealer/flogo/126100.gif,一汽欧朗,1941,0.01%
2015,97,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,1615,0.01%
2015,98,https://i.img16888.com/dealer/flogo/58083.gif,中兴汽车,614,-
2015,99,https://i.img16888.com/dealer/flogo/126664.gif,江西五十铃,463,-
2015,100,https://i.img16888.com/dealer/flogo/57750.gif,陆风汽车,232,-
2015,101,https://i.img16888.com/dealer/flogo/57896.gif,奇瑞瑞麒,11,-
2015,102,https://i.img16888.com/dealer/flogo/57567.gif,哈飞汽车,9,-
2016,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1670122,6.56%
2016,2,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1299228,5.11%
2016,3,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,1229805,4.83%
2016,4,https://i.img16888.com/dealer/flogo/58002.gif,北京现代,1136079,4.47%
2016,5,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,1121889,4.41%
2016,6,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,1003520,3.94%
2016,7,https://i.img16888.com/dealer/flogo/57535.gif,长安福特,943986,3.71%
2016,8,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,938019,3.69%
2016,9,https://i.img16888.com/dealer/flogo/127629.gif,长城汽车,830222,3.26%
2016,10,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,767177,3.02%
2016,11,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,760559,2.99%
2016,12,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,760260,2.99%
2016,13,https://i.img16888.com/dealer/flogo/57839.gif,悦达起亚,647346,2.54%
2016,14,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,642373,2.52%
2016,15,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,627760,2.47%
2016,16,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,570077,2.24%
2016,17,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,536289,2.11%
2016,18,https://i.img16888.com/dealer/flogo/57342.gif,进口标致,518788,2.04%
2016,19,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,489017,1.92%
2016,20,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,458835,1.8%
2016,21,https://i.img16888.com/dealer/flogo/58027.gif,上汽通用雪佛兰,446296,1.75%
2016,22,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,426288,1.68%
2016,23,https://i.img16888.com/dealer/flogo/126293.gif,长安汽车,415801,1.63%
2016,24,https://i.img16888.com/dealer/flogo/57564.gif,广汽乘用车,378117,1.49%
2016,25,https://i.img16888.com/dealer/flogo/57621.gif,江淮汽车,363627,1.43%
2016,26,https://i.img16888.com/dealer/flogo/57339.gif,东风标致,349356,1.37%
2016,27,https://i.img16888.com/dealer/flogo/57955.gif,上汽大众斯柯达,330088,1.3%
2016,28,https://i.img16888.com/dealer/flogo/58086.gif,众泰汽车,323681,1.27%
2016,29,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,317069,1.25%
2016,30,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,303208,1.19%
2016,31,https://i.img16888.com/dealer/flogo/126547.gif,北汽幻速,271452,1.07%
2016,32,https://i.img16888.com/dealer/flogo/57468.gif,东风风行,261300,1.03%
2016,33,https://i.img16888.com/dealer/flogo/58045.gif,东风雪铁龙,248508,0.98%
2016,34,https://i.img16888.com/dealer/flogo/126170.gif,北京汽车,242882,0.95%
2016,35,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,241326,0.95%
2016,36,https://i.img16888.com/dealer/flogo/127365.gif,东风小康,208866,0.82%
2016,37,https://i.img16888.com/dealer/flogo/57773.gif,长安马自达,189640,0.75%
2016,38,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,182729,0.72%
2016,39,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,160007,0.63%
2016,40,https://i.img16888.com/dealer/flogo/57475.gif,东风乘用车,153507,0.6%
2016,41,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,153411,0.6%
2016,42,https://i.img16888.com/dealer/flogo/127154.gif,广汽菲克Jeep,133391,0.52%
2016,43,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,124523,0.49%
2016,44,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,124523,0.49%
2016,45,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,115330,0.45%
2016,46,https://i.img16888.com/dealer/flogo/126074.gif,东风日产,114383,0.45%
2016,47,https://i.img16888.com/dealer/flogo/57652.gif,上汽通用凯迪拉克,111532,0.44%
2016,48,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,109235,0.43%
2016,49,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,100859,0.4%
2016,50,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,100589,0.4%
2016,51,https://i.img16888.com/dealer/flogo/57302.gif,一汽奔腾,95630,0.38%
2016,52,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,80391,0.32%
2016,53,https://i.img16888.com/dealer/flogo/57777.gif,一汽马自达,78926,0.31%
2016,54,https://i.img16888.com/dealer/flogo/57397.gif,猎豹汽车,76499,0.3%
2016,55,https://i.img16888.com/dealer/flogo/57595.gif,华泰汽车,73029,0.29%
2016,56,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,62436,0.25%
2016,57,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,61052,0.24%
2016,58,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,60623,0.24%
2016,59,https://i.img16888.com/dealer/flogo/126149.gif,广汽三菱,55888,0.22%
2016,60,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,51254,0.2%
2016,61,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,43025,0.17%
2016,62,https://i.img16888.com/dealer/flogo/124947.gif,江铃轻卡,41308,0.16%
2016,63,https://i.img16888.com/dealer/flogo/127753.gif,江铃集团新能源,41308,0.16%
2016,64,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,40499,0.16%
2016,65,https://i.img16888.com/dealer/flogo/126699.gif,奇瑞捷豹路虎,39316,0.15%
2016,66,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,38993,0.15%
2016,67,https://i.img16888.com/dealer/flogo/57965.gif,天津一汽,36783,0.14%
2016,68,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,36273,0.14%
2016,69,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,34324,0.13%
2016,70,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,30831,0.12%
2016,71,https://i.img16888.com/dealer/flogo/127010.gif,绵阳金杯,30215,0.12%
2016,72,https://i.img16888.com/dealer/flogo/126503.gif,沃尔沃亚太,27808,0.11%
2016,73,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,27284,0.11%
2016,74,https://i.img16888.com/dealer/flogo/127170.gif,东风雷诺,25612,0.1%
2016,75,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,25332,0.1%
2016,76,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,24188,0.1%
2016,77,https://i.img16888.com/dealer/flogo/127042.gif,知豆电动车,23991,0.09%
2016,78,https://i.img16888.com/dealer/flogo/127562.gif,奇瑞捷豹路虎,22730,0.09%
2016,79,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,21521,0.08%
2016,80,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,18981,0.07%
2016,81,https://i.img16888.com/dealer/flogo/126452.gif,DS汽车,16123,0.06%
2016,82,https://i.img16888.com/dealer/flogo/57585.gif,一汽红旗,15042,0.06%
2016,83,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,13931,0.05%
2016,84,https://i.img16888.com/dealer/flogo/126108.gif,广汽菲克菲亚特,13049,0.05%
2016,85,https://i.img16888.com/dealer/flogo/57874.gif,郑州日产,12087,0.05%
2016,86,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,11938,0.05%
2016,87,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,10785,0.04%
2016,88,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,10617,0.04%
2016,89,https://i.img16888.com/dealer/flogo/127499.gif,郑州日产,7590,0.03%
2016,90,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,7407,0.03%
2016,91,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,6842,0.03%
2016,92,https://i.img16888.com/dealer/flogo/126529.gif,福汽新龙马,5863,0.02%
2016,93,https://i.img16888.com/dealer/flogo/127131.gif,宝沃汽车,5556,0.02%
2016,94,https://i.img16888.com/dealer/flogo/126760.gif,华晨华颂,4529,0.02%
2016,95,https://i.img16888.com/dealer/flogo/126811.gif,北汽新能源,4128,0.02%
2016,96,https://i.img16888.com/dealer/flogo/127636.gif,比速汽车,3885,0.02%
2016,97,https://i.img16888.com/dealer/flogo/57910.gif,东南三菱,2701,0.01%
2016,98,https://i.img16888.com/dealer/flogo/126363.gif,腾势汽车,2287,0.01%
2016,99,https://i.img16888.com/dealer/flogo/127021.gif,康迪电动汽车集团,2065,0.01%
2016,100,https://i.img16888.com/dealer/flogo/126664.gif,江西五十铃,1806,0.01%
2016,101,https://i.img16888.com/dealer/flogo/57971.gif,奇瑞威麟,1076,-
2016,102,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,885,-
2016,103,https://i.img16888.com/dealer/flogo/57602.gif,广汽吉奥,880,-
2016,104,https://i.img16888.com/dealer/flogo/57488.gif,浙江永源,514,-
2016,105,https://i.img16888.com/dealer/flogo/126100.gif,一汽欧朗,413,-
2016,106,https://i.img16888.com/dealer/flogo/57599.gif,曙光汽车,50,-
2016,107,https://i.img16888.com/dealer/flogo/58083.gif,中兴汽车,2,-
2016,108,https://i.img16888.com/dealer/flogo/57896.gif,奇瑞瑞麒,1,-
2017,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1749240,7.12%
2017,2,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1389743,5.66%
2017,3,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,1247516,5.08%
2017,4,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,1173900,4.78%
2017,5,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,1116739,4.55%
2017,6,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,1016232,4.14%
2017,7,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,922405,3.75%
2017,8,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,850156,3.46%
2017,9,https://i.img16888.com/dealer/flogo/57535.gif,长安福特,832919,3.39%
2017,10,https://i.img16888.com/dealer/flogo/57379.gif,长安汽车,813207,3.31%
2017,11,https://i.img16888.com/dealer/flogo/58002.gif,北京现代,781083,3.18%
2017,12,https://i.img16888.com/dealer/flogo/57306.gif,东风本田,709452,2.89%
2017,13,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,701369,2.86%
2017,14,https://i.img16888.com/dealer/flogo/57505.gif,一汽丰田,689238,2.81%
2017,15,https://i.img16888.com/dealer/flogo/57230.gif,一汽-大众奥迪,552004,2.25%
2017,16,https://i.img16888.com/dealer/flogo/58027.gif,上汽通用雪佛兰,474868,1.93%
2017,17,https://i.img16888.com/dealer/flogo/57564.gif,广汽乘用车,457670,1.86%
2017,18,https://i.img16888.com/dealer/flogo/57501.gif,广汽丰田,442380,1.8%
2017,19,https://i.img16888.com/dealer/flogo/57280.gif,北京奔驰,422558,1.72%
2017,20,https://i.img16888.com/dealer/flogo/57824.gif,奇瑞汽车,416178,1.69%
2017,21,https://i.img16888.com/dealer/flogo/57329.gif,比亚迪,404788,1.65%
2017,22,https://i.img16888.com/dealer/flogo/57892.gif,上汽集团,389192,1.58%
2017,23,https://i.img16888.com/dealer/flogo/57249.gif,华晨宝马,385557,1.57%
2017,24,https://i.img16888.com/dealer/flogo/57839.gif,悦达起亚,359528,1.46%
2017,25,https://i.img16888.com/dealer/flogo/126293.gif,长安汽车,342361,1.39%
2017,26,https://i.img16888.com/dealer/flogo/57955.gif,上汽大众斯柯达,324986,1.32%
2017,27,https://i.img16888.com/dealer/flogo/58086.gif,众泰汽车,312974,1.27%
2017,28,https://i.img16888.com/dealer/flogo/127365.gif,东风小康,274615,1.12%
2017,29,https://i.img16888.com/dealer/flogo/126547.gif,北汽幻速,261803,1.07%
2017,30,https://i.img16888.com/dealer/flogo/57339.gif,东风标致,235087,0.96%
2017,31,https://i.img16888.com/dealer/flogo/57468.gif,东风风行,217356,0.88%
2017,32,https://i.img16888.com/dealer/flogo/57621.gif,江淮汽车,216623,0.88%
2017,33,https://i.img16888.com/dealer/flogo/57773.gif,长安马自达,192053,0.78%
2017,34,https://i.img16888.com/dealer/flogo/127154.gif,广汽菲克Jeep,185655,0.76%
2017,35,https://i.img16888.com/dealer/flogo/57652.gif,上汽通用凯迪拉克,168200,0.68%
2017,36,https://i.img16888.com/dealer/flogo/57478.gif,东南汽车,150272,0.61%
2017,37,https://i.img16888.com/dealer/flogo/126074.gif,东风日产,140502,0.57%
2017,38,https://i.img16888.com/dealer/flogo/126912.gif,鑫源汽车,134448,0.55%
2017,39,https://i.img16888.com/dealer/flogo/57475.gif,东风乘用车,132593,0.54%
2017,40,https://i.img16888.com/dealer/flogo/57595.gif,华泰汽车,131627,0.54%
2017,41,https://i.img16888.com/dealer/flogo/57766.gif,上汽集团,130002,0.53%
2017,42,https://i.img16888.com/dealer/flogo/58045.gif,东风雪铁龙,128737,0.52%
2017,43,https://i.img16888.com/dealer/flogo/57777.gif,一汽马自达,124190,0.51%
2017,44,https://i.img16888.com/dealer/flogo/57397.gif,猎豹汽车,122750,0.5%
2017,45,https://i.img16888.com/dealer/flogo/126149.gif,广汽三菱,117388,0.48%
2017,46,https://i.img16888.com/dealer/flogo/126170.gif,北京汽车,108269,0.44%
2017,47,https://i.img16888.com/dealer/flogo/57711.gif,力帆汽车,101434,0.41%
2017,48,https://i.img16888.com/dealer/flogo/57302.gif,一汽奔腾,101346,0.41%
2017,49,https://i.img16888.com/dealer/flogo/101445.gif,一汽海马,98506,0.4%
2017,50,https://i.img16888.com/dealer/flogo/126503.gif,沃尔沃亚太,91496,0.37%
2017,51,https://i.img16888.com/dealer/flogo/57646.gif,开瑞汽车,90546,0.37%
2017,52,https://i.img16888.com/dealer/flogo/58075.gif,华晨中华,89982,0.37%
2017,53,https://i.img16888.com/dealer/flogo/127718.gif,SWM斯威汽车,88174,0.36%
2017,54,https://i.img16888.com/dealer/flogo/126180.gif,北汽昌河,86972,0.35%
2017,55,https://i.img16888.com/dealer/flogo/57734.gif,长安铃木,83896,0.34%
2017,56,https://i.img16888.com/dealer/flogo/127629.gif,长城汽车,81858,0.33%
2017,57,https://i.img16888.com/dealer/flogo/127170.gif,东风雷诺,72188,0.29%
2017,58,https://i.img16888.com/dealer/flogo/127636.gif,比速汽车,72092,0.29%
2017,59,https://i.img16888.com/dealer/flogo/58065.gif,一汽吉林,67044,0.27%
2017,60,https://i.img16888.com/dealer/flogo/126811.gif,北汽新能源,61941,0.25%
2017,61,https://i.img16888.com/dealer/flogo/126699.gif,奇瑞捷豹路虎,61915,0.25%
2017,62,https://i.img16888.com/dealer/flogo/57376.gif,北汽昌河,52975,0.22%
2017,63,https://i.img16888.com/dealer/flogo/127753.gif,江铃集团新能源,47278,0.19%
2017,64,https://i.img16888.com/dealer/flogo/126336.gif,东风小康,45677,0.19%
2017,65,https://i.img16888.com/dealer/flogo/127131.gif,宝沃汽车,44380,0.18%
2017,66,https://i.img16888.com/dealer/flogo/126779.gif,凯翼汽车,42903,0.17%
2017,67,https://i.img16888.com/dealer/flogo/57273.gif,北京越野,41600,0.17%
2017,68,https://i.img16888.com/dealer/flogo/57572.gif,海马汽车,37644,0.15%
2017,69,https://i.img16888.com/dealer/flogo/127042.gif,知豆电动车,36660,0.15%
2017,70,https://i.img16888.com/dealer/flogo/57405.gif,野马汽车,34548,0.14%
2017,71,https://i.img16888.com/dealer/flogo/126164.gif,上汽大通,32024,0.13%
2017,72,https://i.img16888.com/dealer/flogo/57739.gif,昌河铃木,30670,0.12%
2017,73,https://i.img16888.com/dealer/flogo/57553.gif,福田汽车,29779,0.12%
2017,74,https://i.img16888.com/dealer/flogo/127562.gif,奇瑞捷豹路虎,28355,0.12%
2017,75,https://i.img16888.com/dealer/flogo/126901.gif,东风英菲尼迪,27766,0.11%
2017,76,https://i.img16888.com/dealer/flogo/57965.gif,天津一汽,27012,0.11%
2017,77,https://i.img16888.com/dealer/flogo/126519.gif,中国重汽VGV,23547,0.1%
2017,78,https://i.img16888.com/dealer/flogo/57637.gif,华晨雷诺,22481,0.09%
2017,79,https://i.img16888.com/dealer/flogo/124947.gif,江铃轻卡,21365,0.09%
2017,80,https://i.img16888.com/dealer/flogo/99926.gif,福建奔驰,20391,0.08%
2017,81,https://i.img16888.com/dealer/flogo/127386.gif,汉腾汽车,20241,0.08%
2017,82,https://i.img16888.com/dealer/flogo/125803.gif,东风裕隆,18689,0.08%
2017,83,https://i.img16888.com/dealer/flogo/126389.gif,郑州日产,17231,0.07%
2017,84,https://i.img16888.com/dealer/flogo/126158.gif,观致汽车,14959,0.06%
2017,85,https://i.img16888.com/dealer/flogo/127021.gif,康迪电动汽车集团,14745,0.06%
2017,86,https://i.img16888.com/dealer/flogo/127361.gif,广汽讴歌,13475,0.05%
2017,87,https://i.img16888.com/dealer/flogo/57385.gif,长城汽车,12033,0.05%
2017,88,https://i.img16888.com/dealer/flogo/127698.gif,江铃汽车,11314,0.05%
2017,89,https://i.img16888.com/dealer/flogo/126067.gif,江铃福特,10955,0.04%
2017,101,https://i.img16888.com/dealer/flogo/126073.gif,启辰,2704,0.01%
2017,102,https://i.img16888.com/dealer/flogo/57910.gif,东南三菱,2395,0.01%
2017,103,https://i.img16888.com/dealer/flogo/124668.gif,广汽本田,2388,0.01%
2017,104,https://i.img16888.com/dealer/flogo/126108.gif,广汽菲克菲亚特,2276,0.01%
2017,105,https://i.img16888.com/dealer/flogo/126333.gif,福迪汽车,1619,0.01%
2017,106,https://i.img16888.com/dealer/flogo/126368.gif,北京汽车制造厂,1056,-
2017,107,https://i.img16888.com/dealer/flogo/57602.gif,广汽吉奥,6,-
2018,1,https://i.img16888.com/dealer/flogo/57412.gif,上汽大众,1713025,7.35%
2018,2,https://i.img16888.com/dealer/flogo/57420.gif,一汽-大众,1393615,5.98%
2018,3,https://i.img16888.com/dealer/flogo/57605.gif,吉利汽车,1353479,5.81%
2018,4,https://i.img16888.com/dealer/flogo/57865.gif,东风日产,1087228,4.67%
2018,5,https://i.img16888.com/dealer/flogo/57355.gif,上汽通用别克,1066629,4.58%
2018,6,https://i.img16888.com/dealer/flogo/125810.gif,上汽通用五菱,871074,3.74%
2018,7,https://i.img16888.com/dealer/flogo/58002.gif,北京现代,798691,3.43%
2018,8,https://i.img16888.com/dealer/flogo/125977.gif,上汽通用五菱,772458,3.32%
2018,9,https://i.img16888.com/dealer/flogo/126027.gif,长城汽车,765045,3.28%
2018,10,https://i.img16888.com/dealer/flogo/57310.gif,广汽本田,733035,3.15%
