years,rank,logo,country,brand,sales
2023-02,24,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,12157
2023-02,25,https://i.img16888.com/carlogo75/127597.gif,中国,领克,11795
2023-02,26,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,11202
2023-02,27,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,11177
2023-02,28,https://i.img16888.com/carlogo75/128465.gif,德国,捷达,11001
2023-02,29,https://i.img16888.com/carlogo75/128139.gif,中国,哪吒汽车,10073
2023-02,30,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,10007
2023-02,31,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,9994
2023-02,32,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,8511
2023-02,33,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,7325
2023-02,34,https://i.img16888.com/carlogo75/128651.gif,中国,思皓,6892
2023-02,35,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,6422
2023-02,36,https://i.img16888.com/carlogo75/129278.gif,中国,坦克,6178
2023-02,37,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,6010
2023-02,38,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,6003
2023-02,39,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,5944
2023-02,40,https://i.img16888.com/carlogo75/129128.gif,中国,极氪,5455
2023-02,41,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,4984
2023-02,42,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,4602
2023-02,43,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,4158
2023-02,44,https://i.img16888.com/carlogo75/129599.gif,中国,深蓝汽车,4103
2023-02,45,https://i.img16888.com/carlogo75/57725.gif,美国,林肯,3906
2023-02,46,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,3895
2023-02,47,https://i.img16888.com/carlogo75/128306.gif,中国,欧拉,3878
2023-02,48,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,3863
2023-02,49,https://i.img16888.com/carlogo75/57639.gif,德国,smart,3616
2023-02,50,https://i.img16888.com/carlogo75/129405.gif,中国,鸿蒙智行,3521
2023-02,51,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,3322
2023-02,52,https://i.img16888.com/carlogo75/128161.gif,中国,零跑汽车,3198
2023-02,53,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,3069
2023-02,54,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,2795
2023-02,55,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,2329
2023-02,56,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,2219
2023-02,57,https://i.img16888.com/carlogo75/57338.gif,法国,标致,2183
2023-02,58,https://i.img16888.com/carlogo75/57272.gif,中国,北京,2095
2023-02,59,https://i.img16888.com/carlogo75/128414.gif,中国,星途,2046
2023-02,60,https://i.img16888.com/carlogo75/129624.gif,中国,阿维塔,2018
2023-02,61,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,2000
2023-02,62,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,1717
2023-02,63,https://i.img16888.com/carlogo75/128772.gif,中国,SRM鑫源,1700
2023-02,64,https://i.img16888.com/carlogo75/129579.gif,中国,瑞风汽车,1686
2023-02,65,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,1553
2023-02,66,https://i.img16888.com/carlogo75/128893.gif,中国,凌宝汽车,1509
2023-02,67,https://i.img16888.com/carlogo75/129431.gif,中国,东风纳米,1500
2023-02,68,https://i.img16888.com/carlogo75/129158.gif,中国,智己汽车,1251
2023-02,69,https://i.img16888.com/carlogo75/128793.gif,中国,合创汽车,1208
2023-02,70,https://i.img16888.com/carlogo75/128195.gif,中国,大运汽车,1179
2023-02,71,https://i.img16888.com/carlogo75/128310.gif,中国,长安凯程,1155
2023-02,72,https://i.img16888.com/carlogo75/128947.gif,中国,创维汽车,1153
2023-02,73,https://i.img16888.com/carlogo75/129115.gif,中国,岚图汽车,1107
2023-02,74,https://i.img16888.com/carlogo75/128000.gif,中国,国金汽车,1000
2023-02,75,https://i.img16888.com/carlogo75/57571.gif,中国,海马,978
2023-02,76,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,969
2023-02,77,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,934
2023-02,78,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,905
2023-02,79,https://i.img16888.com/carlogo75/128931.gif,中国,睿蓝汽车,810
2023-02,80,https://i.img16888.com/carlogo75/128514.gif,中国,思铭,626
2023-02,81,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,623
2023-02,82,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,575
2023-02,83,https://i.img16888.com/carlogo75/128128.gif,中国,ARCFOX极狐,433
2023-02,84,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,348
2023-02,85,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,241
2023-02,86,https://i.img16888.com/carlogo75/129260.gif,中国,电动屋,211
2023-02,87,https://i.img16888.com/carlogo75/129035.gif,中国,飞凡汽车,200
2023-02,88,https://i.img16888.com/carlogo75/129366.gif,中国,小虎,127
2023-02,89,https://i.img16888.com/carlogo75/128694.gif,中国,广汽集团,106
2023-02,90,https://i.img16888.com/carlogo75/128452.gif,中国,天际汽车,51
2023-02,91,https://i.img16888.com/carlogo75/128260.gif,中国,东风富康,47
2023-02,92,https://i.img16888.com/carlogo75/126042.gif,法国,DS,45
2023-02,93,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,37
2023-02,94,https://i.img16888.com/carlogo75/128283.gif,中国,爱驰,26
2023-02,95,https://i.img16888.com/carlogo75/124659.gif,中国,理念,17
2023-02,96,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,6
2023-03,1,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,181391
2023-03,2,https://i.img16888.com/carlogo75/57411.gif,德国,大众,162039
2023-03,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,122845
2023-03,4,https://i.img16888.com/carlogo75/57305.gif,日本,本田,81433
2023-03,5,https://i.img16888.com/carlogo75/126359.gif,美国,特斯拉,76663
2023-03,6,https://i.img16888.com/carlogo75/57378.gif,中国,长安,67379
2023-03,7,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,64648
2023-03,8,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,58320
2023-03,9,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,56440
2023-03,10,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,52792
2023-03,11,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,52409
2023-03,12,https://i.img16888.com/carlogo75/57864.gif,日本,日产,40036
2023-03,13,https://i.img16888.com/carlogo75/128138.gif,中国,广汽埃安,40016
2023-03,14,https://i.img16888.com/carlogo75/57354.gif,美国,别克,38257
2023-03,15,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,32492
2023-03,16,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,30018
2023-03,17,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,28535
2023-03,18,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,27750
2023-03,19,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,23507
2023-03,20,https://i.img16888.com/carlogo75/128434.gif,中国,理想,20823
2023-03,21,https://i.img16888.com/carlogo75/128465.gif,德国,捷达,14001
2023-03,22,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,13753
2023-03,23,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,13455
2023-03,24,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,13007
2023-03,25,https://i.img16888.com/carlogo75/127597.gif,中国,领克,12734
2023-03,26,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,11749
2023-03,27,https://i.img16888.com/carlogo75/57534.gif,美国,福特,11715
2023-03,28,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,11500
2023-03,29,https://i.img16888.com/carlogo75/129278.gif,中国,坦克,11373
2023-03,30,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,10398
2023-03,31,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,10394
2023-03,32,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,10378
2023-03,33,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,9775
2023-03,34,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,9665
2023-03,35,https://i.img16888.com/carlogo75/129599.gif,中国,深蓝汽车,8568
2023-03,36,https://i.img16888.com/carlogo75/128651.gif,中国,思皓,8274
2023-03,37,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,8009
2023-03,38,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,7002
2023-03,39,https://i.img16888.com/carlogo75/129128.gif,中国,极氪,6663
2023-03,40,https://i.img16888.com/carlogo75/128139.gif,中国,哪吒汽车,6360
2023-03,41,https://i.img16888.com/carlogo75/128161.gif,中国,零跑汽车,6172
2023-03,42,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,6125
2023-03,43,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,6121
2023-03,44,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,6013
2023-03,45,https://i.img16888.com/carlogo75/57639.gif,德国,smart,5911
2023-03,46,https://i.img16888.com/carlogo75/128306.gif,中国,欧拉,5570
2023-03,47,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,5492
2023-03,48,https://i.img16888.com/carlogo75/57725.gif,美国,林肯,5135
2023-03,49,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,4736
2023-03,50,https://i.img16888.com/carlogo75/57338.gif,法国,标致,4704
2023-03,51,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,4510
2023-03,52,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,4314
2023-03,53,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,4127
2023-03,54,https://i.img16888.com/carlogo75/129405.gif,中国,鸿蒙智行,3625
2023-03,55,https://i.img16888.com/carlogo75/57272.gif,中国,北京,3369
2023-03,56,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,3346
2023-03,57,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,3240
2023-03,58,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,3096
2023-03,59,https://i.img16888.com/carlogo75/129115.gif,中国,岚图汽车,3027
2023-03,60,https://i.img16888.com/carlogo75/128414.gif,中国,星途,2720
2023-03,61,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,2357
2023-03,62,https://i.img16888.com/carlogo75/129624.gif,中国,阿维塔,2221
2023-03,63,https://i.img16888.com/carlogo75/128128.gif,中国,ARCFOX极狐,2167
2023-03,64,https://i.img16888.com/carlogo75/57571.gif,中国,海马,2102
2023-03,65,https://i.img16888.com/carlogo75/129158.gif,中国,智己汽车,2007
2023-03,66,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,2003
2023-03,67,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,1989
2023-03,68,https://i.img16888.com/carlogo75/129579.gif,中国,瑞风汽车,1929
2023-03,69,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,1638
2023-03,70,https://i.img16888.com/carlogo75/128772.gif,中国,SRM鑫源,1432
2023-03,71,https://i.img16888.com/carlogo75/128931.gif,中国,睿蓝汽车,1394
2023-03,72,https://i.img16888.com/carlogo75/128310.gif,中国,长安凯程,1303
2023-03,73,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,1275
2023-03,74,https://i.img16888.com/carlogo75/128195.gif,中国,大运汽车,1260
2023-03,75,https://i.img16888.com/carlogo75/129569.gif,中国,金杯新能源,1209
2023-03,76,https://i.img16888.com/carlogo75/128947.gif,中国,创维汽车,1105
2023-03,77,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,1056
2023-03,78,https://i.img16888.com/carlogo75/129431.gif,中国,东风纳米,1024
2023-03,79,https://i.img16888.com/carlogo75/128893.gif,中国,凌宝汽车,1008
2023-03,80,https://i.img16888.com/carlogo75/128000.gif,中国,国金汽车,1000
2023-03,81,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,720
2023-03,82,https://i.img16888.com/carlogo75/128514.gif,中国,思铭,553
2023-03,83,https://i.img16888.com/carlogo75/129035.gif,中国,飞凡汽车,549
2023-03,84,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,327
2023-03,85,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,301
2023-03,86,https://i.img16888.com/carlogo75/57477.gif,中国,东南,287
2023-03,87,https://i.img16888.com/carlogo75/129848.gif,中国,蓝电,250
2023-03,88,https://i.img16888.com/carlogo75/129260.gif,中国,电动屋,225
2023-03,89,https://i.img16888.com/carlogo75/128430.gif,中国,SERES赛力斯,154
2023-03,90,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,149
2023-03,91,https://i.img16888.com/carlogo75/128694.gif,中国,广汽集团,138
2023-03,92,https://i.img16888.com/carlogo75/128260.gif,中国,东风富康,93
2023-03,93,https://i.img16888.com/carlogo75/128452.gif,中国,天际汽车,73
2023-03,94,https://i.img16888.com/carlogo75/126042.gif,法国,DS,70
2023-03,95,https://i.img16888.com/carlogo75/128793.gif,中国,合创汽车,67
2023-03,96,https://i.img16888.com/carlogo75/128283.gif,中国,爱驰,37
2023-03,97,https://i.img16888.com/carlogo75/124659.gif,中国,理念,28
2023-03,98,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,26
2023-03,99,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,8
2023-03,100,https://i.img16888.com/carlogo75/126837.gif,中国,雷丁,1
2023-04,1,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,183534
2023-04,2,https://i.img16888.com/carlogo75/57411.gif,德国,大众,174214
2023-04,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,148308
2023-04,4,https://i.img16888.com/carlogo75/57305.gif,日本,本田,94617
2023-04,5,https://i.img16888.com/carlogo75/57378.gif,中国,长安,76455
2023-04,6,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,60108
2023-04,7,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,58210
2023-04,8,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,53205
2023-04,9,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,52856
2023-04,10,https://i.img16888.com/carlogo75/57864.gif,日本,日产,52510
2023-04,11,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,50617
2023-04,12,https://i.img16888.com/carlogo75/57354.gif,美国,别克,44208
2023-04,13,https://i.img16888.com/carlogo75/128138.gif,中国,广汽埃安,41012
2023-04,14,https://i.img16888.com/carlogo75/126359.gif,美国,特斯拉,39956
2023-04,15,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,36229
2023-04,16,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,32482
2023-04,17,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,27509
2023-04,18,https://i.img16888.com/carlogo75/128434.gif,中国,理想,25681
2023-04,19,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,25069
2023-04,20,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,20035
2023-04,21,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,19007
2023-04,22,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,16007
2023-04,23,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,15271
2023-04,24,https://i.img16888.com/carlogo75/128465.gif,德国,捷达,14001
2023-04,25,https://i.img16888.com/carlogo75/57534.gif,美国,福特,12758
2023-04,26,https://i.img16888.com/carlogo75/127597.gif,中国,领克,12575
2023-04,27,https://i.img16888.com/carlogo75/128139.gif,中国,哪吒汽车,10785
2023-04,28,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,10633
2023-04,29,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,10368
2023-04,30,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,10000
2023-04,31,https://i.img16888.com/carlogo75/129278.gif,中国,坦克,9679
2023-04,32,https://i.img16888.com/carlogo75/128161.gif,中国,零跑汽车,8726
2023-04,33,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,8618
2023-04,34,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,8223
2023-04,35,https://i.img16888.com/carlogo75/129128.gif,中国,极氪,8101
2023-04,36,https://i.img16888.com/carlogo75/128306.gif,中国,欧拉,8086
2023-04,37,https://i.img16888.com/carlogo75/128651.gif,中国,思皓,7672
2023-04,38,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,7508
2023-04,39,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,7460
2023-04,40,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,7079
2023-04,41,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,6644
2023-04,42,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,6564
2023-04,43,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,6128
2023-04,44,https://i.img16888.com/carlogo75/129599.gif,中国,深蓝汽车,6028
2023-04,45,https://i.img16888.com/carlogo75/57725.gif,美国,林肯,5785
2023-04,46,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,5714
2023-04,47,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,5157
2023-04,48,https://i.img16888.com/carlogo75/128793.gif,中国,合创汽车,4564
2023-04,49,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,4510
2023-04,50,https://i.img16888.com/carlogo75/57639.gif,德国,smart,4390
2023-04,51,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,4165
2023-04,52,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,3884
2023-04,53,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,3583
2023-04,54,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,3582
2023-04,55,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,3574
2023-04,56,https://i.img16888.com/carlogo75/57338.gif,法国,标致,3567
2023-04,57,https://i.img16888.com/carlogo75/129115.gif,中国,岚图汽车,3339
2023-04,58,https://i.img16888.com/carlogo75/128414.gif,中国,星途,3001
2023-04,59,https://i.img16888.com/carlogo75/128931.gif,中国,睿蓝汽车,2529
2023-04,60,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,2480
2023-04,61,https://i.img16888.com/carlogo75/129405.gif,中国,鸿蒙智行,2437
2023-04,62,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,2375
2023-04,63,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,2342
2023-04,64,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,2203
2023-04,65,https://i.img16888.com/carlogo75/57571.gif,中国,海马,2141
2023-04,66,https://i.img16888.com/carlogo75/128128.gif,中国,ARCFOX极狐,2057
2023-04,67,https://i.img16888.com/carlogo75/129158.gif,中国,智己汽车,2009
2023-04,68,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,1849
2023-04,69,https://i.img16888.com/carlogo75/129624.gif,中国,阿维塔,1610
2023-04,70,https://i.img16888.com/carlogo75/129579.gif,中国,瑞风汽车,1551
2023-04,71,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,1476
2023-04,72,https://i.img16888.com/carlogo75/128772.gif,中国,SRM鑫源,1353
2023-04,73,https://i.img16888.com/carlogo75/129035.gif,中国,飞凡汽车,1300
2023-04,74,https://i.img16888.com/carlogo75/128195.gif,中国,大运汽车,1265
2023-04,75,https://i.img16888.com/carlogo75/57272.gif,中国,北京,1254
2023-04,76,https://i.img16888.com/carlogo75/129569.gif,中国,金杯新能源,1198
2023-04,77,https://i.img16888.com/carlogo75/128947.gif,中国,创维汽车,1197
2023-04,78,https://i.img16888.com/carlogo75/129431.gif,中国,东风纳米,1120
2023-04,79,https://i.img16888.com/carlogo75/128893.gif,中国,凌宝汽车,1080
2023-04,80,https://i.img16888.com/carlogo75/128310.gif,中国,长安凯程,1077
2023-04,81,https://i.img16888.com/carlogo75/128000.gif,中国,国金汽车,1000
2023-04,82,https://i.img16888.com/carlogo75/128430.gif,中国,SERES赛力斯,600
2023-04,83,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,507
2023-04,84,https://i.img16888.com/carlogo75/129848.gif,中国,蓝电,483
2023-04,85,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,451
2023-04,86,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,300
2023-04,87,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,256
2023-04,88,https://i.img16888.com/carlogo75/129260.gif,中国,电动屋,176
2023-04,89,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,146
2023-04,90,https://i.img16888.com/carlogo75/129366.gif,中国,小虎,104
2023-04,91,https://i.img16888.com/carlogo75/128514.gif,中国,思铭,100
2023-04,92,https://i.img16888.com/carlogo75/128452.gif,中国,天际汽车,100
2023-04,93,https://i.img16888.com/carlogo75/128260.gif,中国,东风富康,93
2023-04,94,https://i.img16888.com/carlogo75/128694.gif,中国,广汽集团,81
2023-04,95,https://i.img16888.com/carlogo75/126042.gif,法国,DS,81
2023-04,96,https://i.img16888.com/carlogo75/128283.gif,中国,爱驰,19
2023-04,97,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,18
2023-04,98,https://i.img16888.com/carlogo75/124659.gif,中国,理念,18
2023-04,99,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,6
2023-04,100,https://i.img16888.com/carlogo75/57477.gif,中国,东南,2
2023-05,1,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,209730
2023-05,2,https://i.img16888.com/carlogo75/57411.gif,德国,大众,173803
2023-05,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,147514
2023-05,4,https://i.img16888.com/carlogo75/57305.gif,日本,本田,101139
2023-05,5,https://i.img16888.com/carlogo75/57378.gif,中国,长安,81209
2023-05,6,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,67582
2023-05,7,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,63292
2023-05,8,https://i.img16888.com/carlogo75/57864.gif,日本,日产,56913
2023-05,9,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,55203
2023-05,10,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,53860
2023-05,11,https://i.img16888.com/carlogo75/57354.gif,美国,别克,46028
2023-05,12,https://i.img16888.com/carlogo75/128138.gif,中国,广汽埃安,45003
2023-05,13,https://i.img16888.com/carlogo75/126359.gif,美国,特斯拉,42508
2023-05,14,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,39043
2023-05,15,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,35970
2023-05,16,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,31506
2023-05,17,https://i.img16888.com/carlogo75/128434.gif,中国,理想,25575
2023-05,18,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,23107
2023-05,19,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,23024
2023-05,20,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,20007
2023-05,21,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,18823
2023-05,22,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,15002
2023-05,23,https://i.img16888.com/carlogo75/57534.gif,美国,福特,14015
2023-05,24,https://i.img16888.com/carlogo75/128465.gif,德国,捷达,14001
2023-05,25,https://i.img16888.com/carlogo75/127597.gif,中国,领克,13472
2023-05,26,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,12229
2023-05,27,https://i.img16888.com/carlogo75/128161.gif,中国,零跑汽车,12058
2023-05,28,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,11711
2023-05,29,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,11500
2023-05,30,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,11005
2023-05,31,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,9492
2023-05,32,https://i.img16888.com/carlogo75/128651.gif,中国,思皓,9475
2023-05,33,https://i.img16888.com/carlogo75/128139.gif,中国,哪吒汽车,9271
2023-05,34,https://i.img16888.com/carlogo75/129278.gif,中国,坦克,8946
2023-05,35,https://i.img16888.com/carlogo75/128306.gif,中国,欧拉,8832
2023-05,36,https://i.img16888.com/carlogo75/129128.gif,中国,极氪,8678
2023-05,37,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,8145
2023-05,38,https://i.img16888.com/carlogo75/127959.gif,中国,小鹏汽车,7506
2023-05,39,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,7141
2023-05,40,https://i.img16888.com/carlogo75/129599.gif,中国,深蓝汽车,7036
2023-05,41,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,6902
2023-05,42,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,6139
2023-05,43,https://i.img16888.com/carlogo75/57272.gif,中国,北京,5897
2023-05,44,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,5872
2023-05,45,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,5546
2023-05,46,https://i.img16888.com/carlogo75/129431.gif,中国,东风纳米,5001
2023-05,47,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,4818
2023-05,48,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,4436
2023-05,49,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,4379
2023-05,50,https://i.img16888.com/carlogo75/128463.gif,中国,吉利几何,4284
2023-05,51,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,4243
2023-05,52,https://i.img16888.com/carlogo75/129405.gif,中国,鸿蒙智行,4083
2023-05,53,https://i.img16888.com/carlogo75/57725.gif,美国,林肯,4024
2023-05,54,https://i.img16888.com/carlogo75/128414.gif,中国,星途,3885
2023-05,55,https://i.img16888.com/carlogo75/129864.gif,中国,曹操汽车,3078
2023-05,56,https://i.img16888.com/carlogo75/57338.gif,法国,标致,3005
2023-05,57,https://i.img16888.com/carlogo75/129115.gif,中国,岚图汽车,3003
2023-05,58,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,2951
2023-05,59,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,2924
2023-05,60,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,2706
2023-05,61,https://i.img16888.com/carlogo75/57639.gif,德国,smart,2624
2023-05,62,https://i.img16888.com/carlogo75/128793.gif,中国,合创汽车,2611
2023-05,63,https://i.img16888.com/carlogo75/129035.gif,中国,飞凡汽车,2349
2023-05,64,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,2335
2023-05,65,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,2303
2023-05,66,https://i.img16888.com/carlogo75/129158.gif,中国,智己汽车,2009
2023-05,67,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,1949
2023-05,68,https://i.img16888.com/carlogo75/129624.gif,中国,阿维塔,1738
2023-05,69,https://i.img16888.com/carlogo75/128195.gif,中国,大运汽车,1675
2023-05,70,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,1512
2023-05,71,https://i.img16888.com/carlogo75/128128.gif,中国,ARCFOX极狐,1500
2023-05,72,https://i.img16888.com/carlogo75/128430.gif,中国,SERES赛力斯,1367
2023-05,73,https://i.img16888.com/carlogo75/129569.gif,中国,金杯新能源,1323
